order_id,date,product_name,brand,quantity,unit_price,total_price
100037,2025-08-27 18:00:00,Mrkev,Rohlik Farma,1,27.53,27.53
100037,2025-08-27 18:00:00,Ořechy mix 200g,Rohlik Farma,2,101.52,203.05
100037,2025-08-27 18:00:00,Croissant,Rohlik Bakery,1,31.57,31.57
100037,2025-08-27 18:00:00,Čokoláda,Milka,1,43.49,43.49
100037,2025-08-27 18:00:00,Avokádo,Rohlik Farma,3,37.4,112.2
100037,2025-08-27 18:00:00,Mycí prostředek na nádobí,Jar,2,62.8,125.6
100038,2025-08-29 20:00:00,Mrkev,Rohlik Farma,1,26.71,26.71
100038,2025-08-29 20:00:00,Minerální voda 1.5l,Mattoni,3,18.35,55.04
100038,2025-08-29 20:00:00,Eidam 30% plátky,Madeta,2,49.75,99.5
100038,2025-08-29 20:00:00,Chléb konzumní,Penam,1,38.94,38.94
100039,2025-08-30 08:00:00,Mražená zelenina mix,Bonduelle,1,55.69,55.69
100039,2025-08-30 08:00:00,Minerální voda 1.5l,Mattoni,1,21.83,21.83
100039,2025-08-30 08:00:00,Kuřecí prsa,Vodňanské kuře,1,146.96,146.96
100039,2025-08-30 08:00:00,Káva zrnková 250g,Illy,2,185.85,371.7
100039,2025-08-30 08:00:00,Brambory 2kg,Rohlik Farma,2,48.64,97.29
100039,2025-08-30 08:00:00,Víno červené,Bohemia Sekt,3,192.27,576.8
100039,2025-08-30 08:00:00,Vejce M 10ks,Rohlik Farma,2,79.38,158.76
100039,2025-08-30 08:00:00,Chipsy,Lay's,3,48.67,146.02
100039,2025-08-30 08:00:00,Chléb konzumní,Penam,2,44.68,89.35
100039,2025-08-30 08:00:00,Avokádo,Rohlik Farma,2,36.89,73.77
100039,2025-08-30 08:00:00,Šunka,Kostelecké uzeniny,1,80.83,80.83
100039,2025-08-30 08:00:00,Eidam 30% plátky,Madeta,1,42.94,42.94
100039,2025-08-30 08:00:00,Bílý jogurt 400g,Danone,2,36.4,72.81
100040,2025-09-01 18:00:00,Mražená zelenina mix,Bonduelle,1,53.74,53.74
100040,2025-09-01 18:00:00,Víno červené,Bohemia Sekt,1,205.35,205.35
100040,2025-09-01 18:00:00,Mleté hovězí maso,Steak House,2,179.8,359.59
100040,2025-09-01 18:00:00,Máslo 250g,Prezident,2,61.87,123.73
100040,2025-09-01 18:00:00,Losos filet,Norway Seafoods,1,274.71,274.71
100040,2025-09-01 18:00:00,Mrkev,Rohlik Farma,1,24.55,24.55
100040,2025-09-01 18:00:00,Rajčata,Rohlik Farma,1,60.34,60.34
100040,2025-09-01 18:00:00,Eidam 30% plátky,Madeta,2,40.53,81.06
100040,2025-09-01 18:00:00,Chléb konzumní,Penam,1,48.17,48.17
100040,2025-09-01 18:00:00,Vejce M 10ks,Rohlik Farma,2,76.05,152.1
100040,2025-09-01 18:00:00,Mycí prostředek na nádobí,Jar,1,51.01,51.01
100040,2025-09-01 18:00:00,Čerstvé mléko 1l,Rohlik Farma,1,26.12,26.12
100041,2025-09-02 12:00:00,Kuřecí prsa,Vodňanské kuře,1,163.5,163.5
100041,2025-09-02 12:00:00,Čerstvé mléko 1l,Rohlik Farma,1,28.36,28.36
100041,2025-09-02 12:00:00,Banány,Rohlik Farma,1,44.32,44.32
100041,2025-09-02 12:00:00,Mrkev,Rohlik Farma,1,27.05,27.05
100041,2025-09-02 12:00:00,Máslo 250g,Prezident,3,66.97,200.92
100041,2025-09-02 12:00:00,Bílý jogurt 400g,Danone,2,33.95,67.89
100041,2025-09-02 12:00:00,Mycí prostředek na nádobí,Jar,1,50.34,50.34
100041,2025-09-02 12:00:00,Šunka,Kostelecké uzeniny,2,98.95,197.9
100041,2025-09-02 12:00:00,Rohlíky 6ks,Rohlik Bakery,2,23.57,47.15
100041,2025-09-02 12:00:00,Eidam 30% plátky,Madeta,2,48.51,97.03
100041,2025-09-02 12:00:00,Vejce M 10ks,Rohlik Farma,2,72.55,145.1
100041,2025-09-02 12:00:00,Croissant,Rohlik Bakery,1,28.44,28.44
100041,2025-09-02 12:00:00,Chléb konzumní,Penam,1,38.49,38.49
100042,2025-09-03 18:00:00,Káva zrnková 250g,Illy,3,222.77,668.3
100042,2025-09-03 18:00:00,Rohlíky 6ks,Rohlik Bakery,2,23.76,47.53
100042,2025-09-03 18:00:00,Avokádo,Rohlik Farma,1,35.26,35.26
100042,2025-09-03 18:00:00,Chléb konzumní,Penam,1,42.15,42.15
100042,2025-09-03 18:00:00,Mražená zelenina mix,Bonduelle,2,48.98,97.97
100042,2025-09-03 18:00:00,Mražená pizza,Dr. Oetker,3,91.45,274.36
100042,2025-09-03 18:00:00,Šunka,Kostelecké uzeniny,2,87.05,174.11
100042,2025-09-03 18:00:00,Eidam 30% plátky,Madeta,1,44.71,44.71
100042,2025-09-03 18:00:00,Prací gel 1.5l,Persil,1,202.55,202.55
100042,2025-09-03 18:00:00,Víno červené,Bohemia Sekt,2,164.1,328.21
100043,2025-09-05 08:00:00,Mycí prostředek na nádobí,Jar,1,57.76,57.76
100043,2025-09-05 08:00:00,Mleté hovězí maso,Steak House,1,175.0,175.0
100043,2025-09-05 08:00:00,Čokoláda,Milka,2,37.17,74.35
100043,2025-09-05 08:00:00,Bílý jogurt 400g,Danone,3,32.66,97.97
100043,2025-09-05 08:00:00,Minerální voda 1.5l,Mattoni,1,18.76,18.76
100043,2025-09-05 08:00:00,Máslo 250g,Prezident,2,64.47,128.95
100043,2025-09-05 08:00:00,Pomerančový džus,Rauch,1,61.57,61.57
100043,2025-09-05 08:00:00,Zmrzlina vanilková,Ben & Jerry's,2,143.36,286.71
100043,2025-09-05 08:00:00,Prací gel 1.5l,Persil,2,199.09,398.18
100043,2025-09-05 08:00:00,Kuřecí prsa,Vodňanské kuře,3,165.23,495.69
100043,2025-09-05 08:00:00,Eidam 30% plátky,Madeta,2,50.95,101.9
100043,2025-09-05 08:00:00,Šunka,Kostelecké uzeniny,3,86.05,258.15
100043,2025-09-05 08:00:00,Mražená zelenina mix,Bonduelle,1,47.45,47.45
100043,2025-09-05 08:00:00,Mražená pizza,Dr. Oetker,1,111.91,111.91
100043,2025-09-05 08:00:00,Chipsy,Lay's,1,40.57,40.57
100044,2025-09-08 12:00:00,Víno červené,Bohemia Sekt,1,168.06,168.06
100044,2025-09-08 12:00:00,Čerstvé mléko 1l,Rohlik Farma,2,25.55,51.1
100044,2025-09-08 12:00:00,Vejce M 10ks,Rohlik Farma,1,76.47,76.47
100044,2025-09-08 12:00:00,Mycí prostředek na nádobí,Jar,3,55.33,165.99
100044,2025-09-08 12:00:00,Rohlíky 6ks,Rohlik Bakery,2,22.23,44.46
100044,2025-09-08 12:00:00,Rajčata,Rohlik Farma,1,52.46,52.46
100044,2025-09-08 12:00:00,Losos filet,Norway Seafoods,2,231.19,462.37
100044,2025-09-08 12:00:00,Šunka,Kostelecké uzeniny,2,82.57,165.13
100044,2025-09-08 12:00:00,Chléb konzumní,Penam,3,44.92,134.77
100044,2025-09-08 12:00:00,Kuřecí prsa,Vodňanské kuře,2,164.05,328.09
100044,2025-09-08 12:00:00,Banány,Rohlik Farma,1,35.54,35.54
100044,2025-09-08 12:00:00,Mleté hovězí maso,Steak House,2,216.62,433.23
100044,2025-09-08 12:00:00,Avokádo,Rohlik Farma,1,31.57,31.57
100044,2025-09-08 12:00:00,Mražená pizza,Dr. Oetker,1,112.5,112.5
100044,2025-09-08 12:00:00,Zmrzlina vanilková,Ben & Jerry's,1,140.74,140.74
100045,2025-09-09 08:00:00,Croissant,Rohlik Bakery,1,28.86,28.86
100045,2025-09-09 08:00:00,Mycí prostředek na nádobí,Jar,3,52.66,157.99
100045,2025-09-09 08:00:00,Šunka,Kostelecké uzeniny,2,98.64,197.28
100045,2025-09-09 08:00:00,Banány,Rohlik Farma,1,35.8,35.8
100046,2025-09-11 08:00:00,Mražená pizza,Dr. Oetker,1,99.12,99.12
100046,2025-09-11 08:00:00,Vejce M 10ks,Rohlik Farma,1,74.49,74.49
100046,2025-09-11 08:00:00,Zmrzlina vanilková,Ben & Jerry's,2,130.94,261.88
100046,2025-09-11 08:00:00,Kuřecí prsa,Vodňanské kuře,3,179.66,538.98
100046,2025-09-11 08:00:00,Pomerančový džus,Rauch,1,59.54,59.54
100046,2025-09-11 08:00:00,Šunka,Kostelecké uzeniny,1,85.51,85.51
100046,2025-09-11 08:00:00,Čokoláda,Milka,2,39.0,78.01
100046,2025-09-11 08:00:00,Losos filet,Norway Seafoods,1,248.74,248.74
100046,2025-09-11 08:00:00,Víno červené,Bohemia Sekt,1,194.47,194.47
100046,2025-09-11 08:00:00,Chipsy,Lay's,1,44.25,44.25
100046,2025-09-11 08:00:00,Avokádo,Rohlik Farma,1,32.17,32.17
100047,2025-09-14 18:00:00,Mycí prostředek na nádobí,Jar,1,51.89,51.89
100047,2025-09-14 18:00:00,Ořechy mix 200g,Rohlik Farma,1,97.01,97.01
100047,2025-09-14 18:00:00,Víno červené,Bohemia Sekt,3,164.47,493.42
100047,2025-09-14 18:00:00,Mražená zelenina mix,Bonduelle,3,50.15,150.46
100047,2025-09-14 18:00:00,Bílý jogurt 400g,Danone,2,34.88,69.76
100047,2025-09-14 18:00:00,Brambory 2kg,Rohlik Farma,2,52.44,104.89
100047,2025-09-14 18:00:00,Eidam 30% plátky,Madeta,2,47.73,95.47
100047,2025-09-14 18:00:00,Čokoláda,Milka,2,38.25,76.5
100047,2025-09-14 18:00:00,Mrkev,Rohlik Farma,3,24.48,73.43
100048,2025-09-20 08:00:00,Chléb konzumní,Penam,1,44.26,44.26
100048,2025-09-20 08:00:00,Mražená pizza,Dr. Oetker,2,98.62,197.23
100048,2025-09-20 08:00:00,Máslo 250g,Prezident,2,67.51,135.02
100048,2025-09-20 08:00:00,Zmrzlina vanilková,Ben & Jerry's,3,144.99,434.98
100048,2025-09-20 08:00:00,Mleté hovězí maso,Steak House,2,213.05,426.11
100048,2025-09-20 08:00:00,Avokádo,Rohlik Farma,2,37.2,74.41
100048,2025-09-20 08:00:00,Vejce M 10ks,Rohlik Farma,1,83.05,83.05
100048,2025-09-20 08:00:00,Víno červené,Bohemia Sekt,2,167.85,335.7
100049,2025-09-21 08:00:00,Mražená zelenina mix,Bonduelle,1,55.34,55.34
100049,2025-09-21 08:00:00,Ořechy mix 200g,Rohlik Farma,2,89.2,178.39
100049,2025-09-21 08:00:00,Kuřecí prsa,Vodňanské kuře,1,170.09,170.09
100049,2025-09-21 08:00:00,Prací gel 1.5l,Persil,1,207.39,207.39
100049,2025-09-21 08:00:00,Vejce M 10ks,Rohlik Farma,3,77.71,233.13
100049,2025-09-21 08:00:00,Rohlíky 6ks,Rohlik Bakery,1,20.32,20.32
100049,2025-09-21 08:00:00,Víno červené,Bohemia Sekt,3,178.4,535.2
100049,2025-09-21 08:00:00,Banány,Rohlik Farma,1,42.16,42.16
100049,2025-09-21 08:00:00,Máslo 250g,Prezident,3,74.17,222.51
100049,2025-09-21 08:00:00,Brambory 2kg,Rohlik Farma,2,54.8,109.6
100049,2025-09-21 08:00:00,Chléb konzumní,Penam,1,38.66,38.66
100049,2025-09-21 08:00:00,Káva zrnková 250g,Illy,3,186.14,558.41
100049,2025-09-21 08:00:00,Chipsy,Lay's,1,43.99,43.99
100049,2025-09-21 08:00:00,Minerální voda 1.5l,Mattoni,3,20.42,61.25
100049,2025-09-21 08:00:00,Mražená pizza,Dr. Oetker,2,92.29,184.58
100049,2025-09-21 08:00:00,Croissant,Rohlik Bakery,3,32.9,98.7
100050,2025-09-22 20:00:00,Čokoláda,Milka,1,38.11,38.11
100050,2025-09-22 20:00:00,Kuřecí prsa,Vodňanské kuře,1,156.68,156.68
100050,2025-09-22 20:00:00,Ořechy mix 200g,Rohlik Farma,2,84.37,168.74
100050,2025-09-22 20:00:00,Bílý jogurt 400g,Danone,1,30.04,30.04
100050,2025-09-22 20:00:00,Toaletní papír 8ks,Papírny,1,110.0,110.0
100050,2025-09-22 20:00:00,Prací gel 1.5l,Persil,1,194.09,194.09
100050,2025-09-22 20:00:00,Mycí prostředek na nádobí,Jar,2,60.98,121.97
100050,2025-09-22 20:00:00,Mražená pizza,Dr. Oetker,2,90.03,180.07
100050,2025-09-22 20:00:00,Rohlíky 6ks,Rohlik Bakery,1,24.62,24.62
100050,2025-09-22 20:00:00,Vejce M 10ks,Rohlik Farma,2,73.69,147.38
100050,2025-09-22 20:00:00,Šunka,Kostelecké uzeniny,2,83.53,167.06
100050,2025-09-22 20:00:00,Chipsy,Lay's,1,49.85,49.85
100050,2025-09-22 20:00:00,Mleté hovězí maso,Steak House,2,208.33,416.65
100050,2025-09-22 20:00:00,Čerstvé mléko 1l,Rohlik Farma,1,30.25,30.25
100051,2025-09-23 18:00:00,Mycí prostředek na nádobí,Jar,1,58.83,58.83
100051,2025-09-23 18:00:00,Brambory 2kg,Rohlik Farma,2,56.16,112.32
100051,2025-09-23 18:00:00,Chléb konzumní,Penam,2,45.88,91.76
100051,2025-09-23 18:00:00,Káva zrnková 250g,Illy,2,204.12,408.24
100051,2025-09-23 18:00:00,Avokádo,Rohlik Farma,2,39.95,79.91
100051,2025-09-23 18:00:00,Chipsy,Lay's,1,49.51,49.51
100051,2025-09-23 18:00:00,Mražená pizza,Dr. Oetker,1,110.71,110.71
100051,2025-09-23 18:00:00,Zmrzlina vanilková,Ben & Jerry's,1,136.78,136.78
100051,2025-09-23 18:00:00,Mražená zelenina mix,Bonduelle,1,50.89,50.89
100051,2025-09-23 18:00:00,Minerální voda 1.5l,Mattoni,1,20.48,20.48
100051,2025-09-23 18:00:00,Toaletní papír 8ks,Papírny,2,110.17,220.33
100051,2025-09-23 18:00:00,Čokoláda,Milka,1,35.92,35.92
100051,2025-09-23 18:00:00,Croissant,Rohlik Bakery,1,28.08,28.08
100051,2025-09-23 18:00:00,Rajčata,Rohlik Farma,2,51.53,103.05
100052,2025-09-26 20:00:00,Mražená pizza,Dr. Oetker,1,98.38,98.38
100052,2025-09-26 20:00:00,Čerstvé mléko 1l,Rohlik Farma,1,27.43,27.43
100052,2025-09-26 20:00:00,Šunka,Kostelecké uzeniny,1,98.77,98.77
100052,2025-09-26 20:00:00,Máslo 250g,Prezident,3,63.95,191.85
100052,2025-09-26 20:00:00,Losos filet,Norway Seafoods,1,232.67,232.67
100052,2025-09-26 20:00:00,Rohlíky 6ks,Rohlik Bakery,1,24.85,24.85
100052,2025-09-26 20:00:00,Mleté hovězí maso,Steak House,2,202.99,405.98
100052,2025-09-26 20:00:00,Brambory 2kg,Rohlik Farma,1,53.4,53.4
100052,2025-09-26 20:00:00,Čokoláda,Milka,2,39.47,78.95
100053,2025-09-27 08:00:00,Mrkev,Rohlik Farma,2,28.38,56.75
100053,2025-09-27 08:00:00,Rajčata,Rohlik Farma,2,56.76,113.51
100053,2025-09-27 08:00:00,Ořechy mix 200g,Rohlik Farma,1,97.37,97.37
100053,2025-09-27 08:00:00,Bílý jogurt 400g,Danone,1,31.21,31.21
100054,2025-09-28 20:00:00,Čokoláda,Milka,1,39.29,39.29
100054,2025-09-28 20:00:00,Káva zrnková 250g,Illy,2,196.65,393.31
100054,2025-09-28 20:00:00,Chléb konzumní,Penam,2,42.17,84.35
100054,2025-09-28 20:00:00,Vejce M 10ks,Rohlik Farma,3,84.3,252.89
100054,2025-09-28 20:00:00,Eidam 30% plátky,Madeta,2,51.46,102.93
100054,2025-09-28 20:00:00,Croissant,Rohlik Bakery,1,33.01,33.01
100054,2025-09-28 20:00:00,Mražená zelenina mix,Bonduelle,2,50.31,100.63
100054,2025-09-28 20:00:00,Minerální voda 1.5l,Mattoni,2,19.73,39.46
100054,2025-09-28 20:00:00,Čerstvé mléko 1l,Rohlik Farma,2,31.31,62.63
100054,2025-09-28 20:00:00,Víno červené,Bohemia Sekt,1,189.55,189.55
100054,2025-09-28 20:00:00,Rohlíky 6ks,Rohlik Bakery,1,21.2,21.2
100054,2025-09-28 20:00:00,Pomerančový džus,Rauch,1,58.37,58.37
100054,2025-09-28 20:00:00,Brambory 2kg,Rohlik Farma,1,48.32,48.32
100054,2025-09-28 20:00:00,Bílý jogurt 400g,Danone,3,34.06,102.17
100055,2025-09-29 18:00:00,Máslo 250g,Prezident,3,66.05,198.15
100055,2025-09-29 18:00:00,Mleté hovězí maso,Steak House,3,192.71,578.13
100055,2025-09-29 18:00:00,Minerální voda 1.5l,Mattoni,1,20.95,20.95
100055,2025-09-29 18:00:00,Kuřecí prsa,Vodňanské kuře,1,171.56,171.56
100055,2025-09-29 18:00:00,Víno červené,Bohemia Sekt,2,162.76,325.51
100055,2025-09-29 18:00:00,Banány,Rohlik Farma,1,35.53,35.53
100056,2025-09-30 08:00:00,Mražená pizza,Dr. Oetker,1,96.18,96.18
100056,2025-09-30 08:00:00,Avokádo,Rohlik Farma,1,39.08,39.08
100056,2025-09-30 08:00:00,Rohlíky 6ks,Rohlik Bakery,1,21.3,21.3
100056,2025-09-30 08:00:00,Losos filet,Norway Seafoods,1,251.3,251.3
100056,2025-09-30 08:00:00,Minerální voda 1.5l,Mattoni,2,20.63,41.26
100056,2025-09-30 08:00:00,Croissant,Rohlik Bakery,2,28.56,57.12
100056,2025-09-30 08:00:00,Mrkev,Rohlik Farma,1,25.6,25.6
100056,2025-09-30 08:00:00,Máslo 250g,Prezident,2,64.47,128.94
100056,2025-09-30 08:00:00,Víno červené,Bohemia Sekt,2,173.04,346.07
100057,2025-10-01 20:00:00,Šunka,Kostelecké uzeniny,1,87.25,87.25
100057,2025-10-01 20:00:00,Káva zrnková 250g,Illy,1,195.41,195.41
100057,2025-10-01 20:00:00,Ořechy mix 200g,Rohlik Farma,1,86.92,86.92
100057,2025-10-01 20:00:00,Banány,Rohlik Farma,2,42.1,84.19
100057,2025-10-01 20:00:00,Minerální voda 1.5l,Mattoni,1,20.38,20.38
100058,2025-10-02 08:00:00,Zmrzlina vanilková,Ben & Jerry's,1,143.47,143.47
100058,2025-10-02 08:00:00,Mleté hovězí maso,Steak House,3,207.02,621.05
100058,2025-10-02 08:00:00,Káva zrnková 250g,Illy,1,185.38,185.38
100058,2025-10-02 08:00:00,Šunka,Kostelecké uzeniny,1,97.42,97.42
100058,2025-10-02 08:00:00,Mrkev,Rohlik Farma,1,24.76,24.76
100058,2025-10-02 08:00:00,Víno červené,Bohemia Sekt,2,162.55,325.1
100058,2025-10-02 08:00:00,Máslo 250g,Prezident,1,69.53,69.53
100058,2025-10-02 08:00:00,Vejce M 10ks,Rohlik Farma,1,78.45,78.45
100058,2025-10-02 08:00:00,Toaletní papír 8ks,Papírny,1,103.3,103.3
100058,2025-10-02 08:00:00,Chipsy,Lay's,2,44.63,89.26
100058,2025-10-02 08:00:00,Losos filet,Norway Seafoods,1,264.54,264.54
100058,2025-10-02 08:00:00,Mražená zelenina mix,Bonduelle,1,55.87,55.87
100058,2025-10-02 08:00:00,Rohlíky 6ks,Rohlik Bakery,1,23.85,23.85
100058,2025-10-02 08:00:00,Banány,Rohlik Farma,2,40.15,80.3
100058,2025-10-02 08:00:00,Čerstvé mléko 1l,Rohlik Farma,2,26.02,52.05
100059,2025-10-05 18:00:00,Mražená pizza,Dr. Oetker,1,106.72,106.72
100059,2025-10-05 18:00:00,Croissant,Rohlik Bakery,3,30.72,92.17
100059,2025-10-05 18:00:00,Rajčata,Rohlik Farma,1,56.5,56.5
100059,2025-10-05 18:00:00,Eidam 30% plátky,Madeta,1,51.58,51.58
100059,2025-10-05 18:00:00,Bílý jogurt 400g,Danone,1,30.69,30.69
100059,2025-10-05 18:00:00,Vejce M 10ks,Rohlik Farma,2,71.62,143.24
100059,2025-10-05 18:00:00,Chléb konzumní,Penam,2,43.81,87.62
100059,2025-10-05 18:00:00,Banány,Rohlik Farma,2,42.94,85.87
100059,2025-10-05 18:00:00,Mycí prostředek na nádobí,Jar,2,51.28,102.57
100059,2025-10-05 18:00:00,Chipsy,Lay's,1,41.24,41.24
100059,2025-10-05 18:00:00,Kuřecí prsa,Vodňanské kuře,2,182.83,365.67
100059,2025-10-05 18:00:00,Mleté hovězí maso,Steak House,3,192.72,578.15
100059,2025-10-05 18:00:00,Víno červené,Bohemia Sekt,2,195.52,391.04
100059,2025-10-05 18:00:00,Avokádo,Rohlik Farma,2,32.15,64.29
100059,2025-10-05 18:00:00,Rohlíky 6ks,Rohlik Bakery,1,23.33,23.33
100060,2025-10-08 12:00:00,Bílý jogurt 400g,Danone,1,30.8,30.8
100060,2025-10-08 12:00:00,Šunka,Kostelecké uzeniny,3,101.38,304.14
100060,2025-10-08 12:00:00,Rohlíky 6ks,Rohlik Bakery,1,20.49,20.49
100060,2025-10-08 12:00:00,Máslo 250g,Prezident,1,68.48,68.48
100060,2025-10-08 12:00:00,Eidam 30% plátky,Madeta,1,46.15,46.15
100060,2025-10-08 12:00:00,Zmrzlina vanilková,Ben & Jerry's,1,135.19,135.19
100060,2025-10-08 12:00:00,Mražená pizza,Dr. Oetker,2,92.92,185.83
100060,2025-10-08 12:00:00,Avokádo,Rohlik Farma,3,36.96,110.89
100060,2025-10-08 12:00:00,Banány,Rohlik Farma,2,38.39,76.78
100060,2025-10-08 12:00:00,Toaletní papír 8ks,Papírny,2,90.12,180.24
100060,2025-10-08 12:00:00,Kuřecí prsa,Vodňanské kuře,1,146.33,146.33
100060,2025-10-08 12:00:00,Brambory 2kg,Rohlik Farma,3,53.55,160.64
100060,2025-10-08 12:00:00,Mleté hovězí maso,Steak House,1,200.87,200.87
100060,2025-10-08 12:00:00,Chipsy,Lay's,2,45.19,90.37
100060,2025-10-08 12:00:00,Prací gel 1.5l,Persil,3,171.53,514.59
100060,2025-10-08 12:00:00,Mražená zelenina mix,Bonduelle,3,50.78,152.35
100061,2025-10-10 12:00:00,Čokoláda,Milka,1,38.15,38.15
100061,2025-10-10 12:00:00,Toaletní papír 8ks,Papírny,3,97.0,291.01
100061,2025-10-10 12:00:00,Losos filet,Norway Seafoods,1,284.82,284.82
100061,2025-10-10 12:00:00,Avokádo,Rohlik Farma,1,38.16,38.16
100061,2025-10-10 12:00:00,Chléb konzumní,Penam,2,43.7,87.39
100061,2025-10-10 12:00:00,Vejce M 10ks,Rohlik Farma,1,75.87,75.87
100061,2025-10-10 12:00:00,Prací gel 1.5l,Persil,1,182.74,182.74
100061,2025-10-10 12:00:00,Máslo 250g,Prezident,1,60.79,60.79
100061,2025-10-10 12:00:00,Banány,Rohlik Farma,1,37.93,37.93
100061,2025-10-10 12:00:00,Mražená pizza,Dr. Oetker,2,110.49,220.98
100061,2025-10-10 12:00:00,Šunka,Kostelecké uzeniny,2,85.62,171.25
100061,2025-10-10 12:00:00,Croissant,Rohlik Bakery,1,32.0,32.0
100061,2025-10-10 12:00:00,Víno červené,Bohemia Sekt,2,193.37,386.74
100061,2025-10-10 12:00:00,Rajčata,Rohlik Farma,1,59.99,59.99
100061,2025-10-10 12:00:00,Kuřecí prsa,Vodňanské kuře,2,182.69,365.38
100061,2025-10-10 12:00:00,Ořechy mix 200g,Rohlik Farma,2,91.2,182.39
100062,2025-10-11 08:00:00,Losos filet,Norway Seafoods,2,246.07,492.14
100062,2025-10-11 08:00:00,Rohlíky 6ks,Rohlik Bakery,1,21.35,21.35
100062,2025-10-11 08:00:00,Chléb konzumní,Penam,2,47.06,94.13
100062,2025-10-11 08:00:00,Brambory 2kg,Rohlik Farma,3,52.34,157.02
100062,2025-10-11 08:00:00,Rajčata,Rohlik Farma,1,56.88,56.88
100063,2025-10-17 20:00:00,Pomerančový džus,Rauch,2,57.36,114.71
100063,2025-10-17 20:00:00,Minerální voda 1.5l,Mattoni,2,19.5,38.99
100063,2025-10-17 20:00:00,Rajčata,Rohlik Farma,2,53.35,106.69
100063,2025-10-17 20:00:00,Mleté hovězí maso,Steak House,2,202.25,404.5
100064,2025-10-18 08:00:00,Mleté hovězí maso,Steak House,2,193.73,387.46
100064,2025-10-18 08:00:00,Čokoláda,Milka,1,35.48,35.48
100064,2025-10-18 08:00:00,Kuřecí prsa,Vodňanské kuře,3,156.34,469.02
100064,2025-10-18 08:00:00,Minerální voda 1.5l,Mattoni,2,19.57,39.13
100064,2025-10-18 08:00:00,Mražená pizza,Dr. Oetker,1,104.1,104.1
100064,2025-10-18 08:00:00,Chipsy,Lay's,2,42.07,84.15
100064,2025-10-18 08:00:00,Bílý jogurt 400g,Danone,2,31.35,62.7
100064,2025-10-18 08:00:00,Rajčata,Rohlik Farma,2,63.12,126.24
100064,2025-10-18 08:00:00,Káva zrnková 250g,Illy,3,221.02,663.06
100064,2025-10-18 08:00:00,Rohlíky 6ks,Rohlik Bakery,2,21.65,43.3
100065,2025-10-22 08:00:00,Kuřecí prsa,Vodňanské kuře,1,166.83,166.83
100065,2025-10-22 08:00:00,Toaletní papír 8ks,Papírny,1,113.03,113.03
100065,2025-10-22 08:00:00,Eidam 30% plátky,Madeta,2,47.0,94.0
100065,2025-10-22 08:00:00,Šunka,Kostelecké uzeniny,3,81.24,243.73
100065,2025-10-22 08:00:00,Pomerančový džus,Rauch,2,55.62,111.23
100065,2025-10-22 08:00:00,Avokádo,Rohlik Farma,3,37.81,113.43
100065,2025-10-22 08:00:00,Mycí prostředek na nádobí,Jar,2,51.53,103.06
100065,2025-10-22 08:00:00,Prací gel 1.5l,Persil,3,181.54,544.63
100065,2025-10-22 08:00:00,Víno červené,Bohemia Sekt,2,203.53,407.06
100066,2025-10-23 08:00:00,Kuřecí prsa,Vodňanské kuře,3,148.59,445.77
100066,2025-10-23 08:00:00,Šunka,Kostelecké uzeniny,1,92.58,92.58
100066,2025-10-23 08:00:00,Bílý jogurt 400g,Danone,3,32.63,97.88
100066,2025-10-23 08:00:00,Mražená zelenina mix,Bonduelle,2,47.94,95.89
100066,2025-10-23 08:00:00,Prací gel 1.5l,Persil,1,191.82,191.82
100066,2025-10-23 08:00:00,Rajčata,Rohlik Farma,2,54.21,108.41
100066,2025-10-23 08:00:00,Ořechy mix 200g,Rohlik Farma,1,95.14,95.14
100066,2025-10-23 08:00:00,Rohlíky 6ks,Rohlik Bakery,3,23.54,70.63
100066,2025-10-23 08:00:00,Káva zrnková 250g,Illy,3,192.25,576.76
100066,2025-10-23 08:00:00,Croissant,Rohlik Bakery,2,27.49,54.99
100066,2025-10-23 08:00:00,Máslo 250g,Prezident,1,63.03,63.03
100067,2025-10-24 18:00:00,Avokádo,Rohlik Farma,1,39.85,39.85
100067,2025-10-24 18:00:00,Prací gel 1.5l,Persil,1,183.82,183.82
100067,2025-10-24 18:00:00,Rajčata,Rohlik Farma,1,62.64,62.64
100067,2025-10-24 18:00:00,Mražená zelenina mix,Bonduelle,1,48.34,48.34
100067,2025-10-24 18:00:00,Ořechy mix 200g,Rohlik Farma,2,94.7,189.39
100067,2025-10-24 18:00:00,Croissant,Rohlik Bakery,3,29.57,88.72
100067,2025-10-24 18:00:00,Kuřecí prsa,Vodňanské kuře,1,176.01,176.01
100067,2025-10-24 18:00:00,Chipsy,Lay's,1,51.0,51.0
100067,2025-10-24 18:00:00,Mleté hovězí maso,Steak House,3,182.93,548.8
100067,2025-10-24 18:00:00,Minerální voda 1.5l,Mattoni,1,20.02,20.02
100067,2025-10-24 18:00:00,Mrkev,Rohlik Farma,2,24.0,47.99
100067,2025-10-24 18:00:00,Mražená pizza,Dr. Oetker,1,105.68,105.68
100067,2025-10-24 18:00:00,Eidam 30% plátky,Madeta,2,43.04,86.08
100067,2025-10-24 18:00:00,Losos filet,Norway Seafoods,1,227.37,227.37
100067,2025-10-24 18:00:00,Rohlíky 6ks,Rohlik Bakery,2,21.62,43.23
100067,2025-10-24 18:00:00,Šunka,Kostelecké uzeniny,2,82.34,164.67
100068,2025-10-26 12:00:00,Víno červené,Bohemia Sekt,1,201.73,201.73
